"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","checkInDate","checkOutDate","cid","city","claimThisBusiness","countryCode","description","domain","emails/0","emails/1","emails/2","emails/3","emails/4","emails/5","emails/6","emails/7","emails/8","emails/9","emails/10","emails/11","emails/12","emails/13","emails/14","emails/15","emails/16","emails/17","emails/18","emails/19","emails/20","emails/21","emails/22","emails/23","emails/24","emails/25","emails/26","emails/27","emails/28","emails/29","emails/30","facebooks/0","facebooks/1","facebooks/2","facebooks/3","fid","hotelAds/0/googleUrl","hotelAds/0/isOfficialSite","hotelAds/0/price","hotelAds/0/title","hotelAds/0/url","hotelAds/1/googleUrl","hotelAds/1/isOfficialSite","hotelAds/1/price","hotelAds/1/title","hotelAds/1/url","hotelDescription","hotelStars","imageUrl","imagesCount","instagrams/0","instagrams/1","isAdvertisement","language","leadsEnrichment","linkedIns/0","location/lat","location/lng","neighborhood","permanentlyClosed","phone","phoneUnformatted","phones/0","phones/1","phones/2","phones/3","phones/4","phones/5","phones/6","phones/7","phones/8","phones/9","phones/10","phonesUncertain/0","phonesUncertain/1","phonesUncertain/2","phonesUncertain/3","phonesUncertain/4","phonesUncertain/5","phonesUncertain/6","phonesUncertain/7","phonesUncertain/8","phonesUncertain/9","phonesUncertain/10","phonesUncertain/11","phonesUncertain/12","phonesUncertain/13","phonesUncertain/14","phonesUncertain/15","phonesUncertain/16","phonesUncertain/17","phonesUncertain/18","phonesUncertain/19","phonesUncertain/20","phonesUncertain/21","phonesUncertain/22","phonesUncertain/23","phonesUncertain/24","phonesUncertain/25","phonesUncertain/26","phonesUncertain/27","phonesUncertain/28","phonesUncertain/29","phonesUncertain/30","phonesUncertain/31","phonesUncertain/32","phonesUncertain/33","phonesUncertain/34","phonesUncertain/35","phonesUncertain/36","phonesUncertain/37","phonesUncertain/38","phonesUncertain/39","phonesUncertain/40","phonesUncertain/41","phonesUncertain/42","phonesUncertain/43","phonesUncertain/44","phonesUncertain/45","phonesUncertain/46","phonesUncertain/47","phonesUncertain/48","phonesUncertain/49","phonesUncertain/50","phonesUncertain/51","phonesUncertain/52","phonesUncertain/53","phonesUncertain/54","phonesUncertain/55","phonesUncertain/56","phonesUncertain/57","phonesUncertain/58","phonesUncertain/59","phonesUncertain/60","phonesUncertain/61","phonesUncertain/62","phonesUncertain/63","phonesUncertain/64","phonesUncertain/65","phonesUncertain/66","phonesUncertain/67","phonesUncertain/68","phonesUncertain/69","phonesUncertain/70","phonesUncertain/71","phonesUncertain/72","phonesUncertain/73","phonesUncertain/74","phonesUncertain/75","phonesUncertain/76","phonesUncertain/77","phonesUncertain/78","phonesUncertain/79","phonesUncertain/80","phonesUncertain/81","phonesUncertain/82","phonesUncertain/83","phonesUncertain/84","phonesUncertain/85","phonesUncertain/86","phonesUncertain/87","phonesUncertain/88","phonesUncertain/89","phonesUncertain/90","phonesUncertain/91","phonesUncertain/92","phonesUncertain/93","phonesUncertain/94","phonesUncertain/95","phonesUncertain/96","phonesUncertain/97","phonesUncertain/98","phonesUncertain/99","phonesUncertain/100","phonesUncertain/101","phonesUncertain/102","phonesUncertain/103","phonesUncertain/104","phonesUncertain/105","phonesUncertain/106","phonesUncertain/107","phonesUncertain/108","phonesUncertain/109","phonesUncertain/110","phonesUncertain/111","phonesUncertain/112","phonesUncertain/113","phonesUncertain/114","phonesUncertain/115","phonesUncertain/116","phonesUncertain/117","phonesUncertain/118","phonesUncertain/119","phonesUncertain/120","phonesUncertain/121","phonesUncertain/122","phonesUncertain/123","phonesUncertain/124","phonesUncertain/125","phonesUncertain/126","phonesUncertain/127","phonesUncertain/128","phonesUncertain/129","phonesUncertain/130","phonesUncertain/131","phonesUncertain/132","phonesUncertain/133","phonesUncertain/134","phonesUncertain/135","phonesUncertain/136","phonesUncertain/137","phonesUncertain/138","phonesUncertain/139","phonesUncertain/140","phonesUncertain/141","phonesUncertain/142","phonesUncertain/143","phonesUncertain/144","phonesUncertain/145","phonesUncertain/146","pinterests/0","placeId","postalCode","price","rank","reviews","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","tiktoks/0","title","totalScore","twitters/0","twitters/1","updatesFromCustomers/language","updatesFromCustomers/media/0/link","updatesFromCustomers/media/0/postDate","updatesFromCustomers/postDate","updatesFromCustomers/postedBy/name","updatesFromCustomers/postedBy/title","updatesFromCustomers/postedBy/totalReviews","updatesFromCustomers/postedBy/url","updatesFromCustomers/text","url","website","youtubes/0","youtubes/1"
"Argerich 1928, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de materiales para la construcción","Proveedor de materiales de construcción",,,,,,,,,"Tienda de materiales para la construcción",,,"14077214160407086620","Tandil","false","AR",,"guia-dorada.com.ar","info@guia-dorada.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x959120100d77b9af:0xc35c4fb1d229c61c",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipOvBwpTgugNM8ybN0b7CuZdILFl5xBYVNZBI2_4=w408-h306-k-no","124",,,"false","es-419",,,"-37.2969281","-59.1169594",,"false","+54 9 249 424-8935","+5492494248935",,,,,,,,,,,,"2494343213","0249 154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJr7l3DRAgkZURHMYp0rFPXMM","B7000",,"14",,"62",,,,,,"2025-07-30T15:43:10.343Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","Argerich 1928","false",,"Don Roberto Materiales para la construcción","4.7",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Don%20Roberto%20Materiales%20para%20la%20construcci%C3%B3n&query_place_id=ChIJr7l3DRAgkZURHMYp0rFPXMM","https://www.guia-dorada.com.ar/guia/aviso-don-roberto-en-tandil-buenos-aires-798.html",,
"Av. Balbín 1111, B7000 Tandil, Provincia de Buenos Aires, Argentina","Establecimiento de venta de madera","Tienda de suministros para trabajar la madera",,,,,,,,,"Establecimiento de venta de madera",,,"15481486538235341852","Tandil","false","AR",,"madererasanpedro.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/madererasanpedro/",,,,"0x95911ff1789deb31:0xd6d949fb6a826c1c",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqs7rsrc_4q7ZPIjM56pU-pDJYmd7f6ZACiprKkhjFyyY4A-ESMyzMjXpmiS8ZEDDsAQB6BgvBIJwNlTK7SSAczV9LbHAtI-zFQhy6sd_D4AJuI0w21oBqxikL4effzZ7OVXY4=w408-h306-k-no","5",,,"false","es-419",,,"-37.3155902","-59.1208944",,"false","+54 249 459-5494","+542494595494",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJMeudePEfkZURHGyCavtJ2dY","B7000",,"64",,"96","64","19","6","4","3","2025-07-30T15:43:13.802Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","Av. Balbín 1111","false",,"Maderera San Pedro","4.4",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Maderera%20San%20Pedro&query_place_id=ChIJMeudePEfkZURHGyCavtJ2dY","http://www.madererasanpedro.com/",,
"Antártida Argentina 1099, B7000 Tandil, Provincia de Buenos Aires, Argentina","Proveedor de materiales de construcción",,,,,,,,,,"Proveedor de materiales de construcción",,,"16316964898533122276","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911ffa24f71f2b:0xe271811fcd95a0e4",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipOHIHcBHFxHLYJS5ZP4C9X-MtS68nfE3nb014EH=w425-h240-k-no","11",,,"false","es-419",,,"-37.314791","-59.1175605",,"false","+54 249 411-1240","+542494111240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJKx_3JPofkZUR5KCVzR-BceI","B7000",,"12",,"14",,,,,,"2025-07-30T15:43:10.343Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","Antártida Argentina 1099","false",,"REYES CONSTRUCCIONES SRL","4.2",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=REYES%20CONSTRUCCIONES%20SRL&query_place_id=ChIJKx_3JPofkZUR5KCVzR-BceI",,,
"Caseros 1276, B7000 Tandil, Provincia de Buenos Aires, Argentina","Contratista de excavación","Tienda de materiales para la construcción","Proveedor de materiales de construcción",,,,,,,,"Contratista de excavación",,,"3406578940986840289","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f134689ee59:0x2f46997f7cd8d4e1",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipMlR5QOPHeHWShENSuRsdSqWrSIwHjkJ6vJ1UfL=w408-h408-k-no","29",,,"false","es-419",,,"-37.3174721","-59.1098976",,"false","+54 249 448-7450","+542494487450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJWe6JRhMfkZUR4dTYfH-ZRi8","B7000",,"11",,"44",,,,,,"2025-07-30T15:43:10.343Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","Caseros 1276","false",,"Marcelo Fadón","4.9",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Marcelo%20Fad%C3%B3n&query_place_id=ChIJWe6JRhMfkZUR4dTYfH-ZRi8",,,
"Colectora Nte. L. M. Macaya 861, B7000 Tandil, Provincia de Buenos Aires, Argentina","Proveedor de materiales de construcción","Tienda de materiales para la construcción",,,,,,,,,"Proveedor de materiales de construcción",,,"17745627932578451179","Tandil","false","AR",,"facebook.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"facebook.com/joanna.burakowska.trener","https://www.facebook.com/joanna.burakowska.trener",,,"0x95911fee1e2e8bfd:0xf645229595968eeb",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipMAPE4Q3qnn6f6fCy13jds2ZjeHh_btw-rW2ZCd=w408-h408-k-no","16",,,"false","es-419",,,"-37.3127063","-59.1118689",,"false","+54 249 420-7490","+542494207490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJ_YsuHu4fkZUR646WlZUiRfY","B7000",,"13",,"45",,,,,,"2025-07-30T15:43:10.343Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","Colectora Nte. L. M. Macaya 861","false",,"Navimetal SA","4.5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Navimetal%20SA&query_place_id=ChIJ_YsuHu4fkZUR646WlZUiRfY","http://facebook.com/navimetalsa",,
"colectora luis maria macaya 1153, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de materiales para la construcción",,,,,,,,,,"Tienda de materiales para la construcción",,,"11120905487466792534","Tandil","false","AR",,"joseluisgonzalezsa.com.ar","ecommerce.jlgsa@gmail.com","info@joseluisgonzalez.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/jlgmateriales",,,,"0x95911f4d51ef7b3f:0x9a55649ea9268656",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDR3cm51L-05llNvtngHWmse6hqTlqlz_RNWYxqfvCdmjdnpbH9KXNdeSHyxyHvCPvKVqcx5KPvxI0998wczcrt6vDqfBWByL7ur_apcBWTErPHCja4crB4tXs1v6copUVLllR=w493-h240-k-no","45","https://www.instagram.com/jlgmateriales/",,"false","es-419",,,"-37.3100197","-59.1152921",,"false","+54 249 401-9675","+542494019675","02297442712",,,,,,,,,,,"2494 47 9324","130.209651","119.746701","95.800729","47.736754","80.728518","92.906409","16.945931","68.701076","109.909361","102.089561","96.225899","141.635801","188.302001","64.930456","67.587776","62.347466","209.031262","221.944542","240.482432","93.300009","70.471027","67.809566","2297 442712","249 4019675","12.309091","13.767901","249 447 9324","22.563722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJP3vvUU0fkZURVoYmqZ5kVZo","B7000",,"9",,"181",,,,,,"2025-07-30T15:43:10.343Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","colectora luis maria macaya 1153","false",,"Jose Luis Gonzalez S.A.","4.7",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jose%20Luis%20Gonzalez%20S.A.&query_place_id=ChIJP3vvUU0fkZURVoYmqZ5kVZo","http://www.joseluisgonzalezsa.com.ar/",,
"Newton 2365, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de materiales para la construcción",,,,,,,,,,"Tienda de materiales para la construcción",,,"11102191959752240250","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x9590dfa42cb47d09:0x9a12e8c3f53aec7a",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipN7m3QPswhvWLwqfacvYkVvjLbCNT6AHffY4TkK=w426-h240-k-no","131",,,"false","es-419",,,"-37.3018081","-59.103869",,"false","+54 249 468-0200","+542494680200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJCX20LKTfkJUReuw69cPoEpo","B7000",,"8",,"12",,,,,,"2025-07-30T15:43:10.343Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","Newton 2365","false",,"Materiales Serranos","4.7",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Materiales%20Serranos&query_place_id=ChIJCX20LKTfkJUReuw69cPoEpo",,,
"COLECTORA LUIS MARIA MACAYA NORTE 544, TANDIL ENTRE C.FONTANA, Dr. Pere Y, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de materiales para la construcción",,,,,,,,,,"Tienda de materiales para la construcción",,,"5556761003436025817","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x9590e168c410d219:0x4d1d94b10f8c27d9",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipMchH0tVDXq9-Qy1kXBEVO2lTCvndvQTFEEQ35O=w426-h240-k-no","29",,,"false","es-419",,,"-37.3256285","-59.0953935",,"false","+54 249 468-6928","+542494686928",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJGdIQxGjhkJUR2SeMD7GUHU0","B7000",,"7",,"9",,,,,,"2025-07-30T15:43:10.343Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","COLECTORA LUIS MARIA MACAYA NORTE 544, TANDIL ENTRE C.FONTANA, Dr. Pere Y","false",,"DON CARLOS MATERIALES PARA LA CONSTRUCCION","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DON%20CARLOS%20MATERIALES%20PARA%20LA%20CONSTRUCCION&query_place_id=ChIJGdIQxGjhkJUR2SeMD7GUHU0",,,
"Piedrabuena 137, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de materiales para la construcción",,,,,,,,,,"Tienda de materiales para la construcción",,,"16839072571059591788","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x9590e18a4b979c47:0xe9b067494107da6c",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipP0uDwxRHTW7oW7r0B2P2lEQiWqB5jCYsZsFm_8=w426-h240-k-no","14",,,"false","es-419",,,"-37.3203812","-59.1053011",,"false","+54 249 464-5530","+542494645530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJR5yXS4rhkJURbNoHQUlnsOk","B7000",,"5",,"5",,,,,,"2025-07-30T15:43:10.343Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","Piedrabuena 137","false",,"Victoria Materiales","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Victoria%20Materiales&query_place_id=ChIJR5yXS4rhkJURbNoHQUlnsOk",,,
"Rosales 354, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de materiales para la construcción",,,,,,,,,,"Tienda de materiales para la construcción",,,"15043013351895991754","Tandil","false","AR",,"guia-dorada.com.ar","info@guia-dorada.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x9590e01d70ceae03:0xd0c384f1373805ca",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipOtqv9HCZgYsgNuryMpG2rRpE6V2IHAZ1uj-dyX=w408-h306-k-no","14",,,"false","es-419",,,"-37.3149893","-59.1033369",,"false","+54 249 443-1020","+542494431020",,,,,,,,,,,,"2494343213","0249 154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJA67OcB3gkJURygU4N_GEw9A",,,"6",,"22",,,,,,"2025-07-30T15:43:10.343Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","Rosales 354","false",,"Miguelito - Corralón de Materiales para la construcción","4.4",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Miguelito%20-%20Corral%C3%B3n%20de%20Materiales%20para%20la%20construcci%C3%B3n&query_place_id=ChIJA67OcB3gkJURygU4N_GEw9A","https://www.guia-dorada.com.ar/guia/aviso-corralon-miguelito-en-tandil-buenos-aires-785.html",,
"Ruta 226 km 163,5 Colectora Luis Maria Macaya 528 bis, B7000 Tandil, Provincia de Buenos Aires, Argentina","Empresa de construcción de carreteras",,,,,,,,,,"Empresa de construcción de carreteras",,,"17985015280156696731","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x9590e1797e0d3fad:0xf9979c1bcdb6609b",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipMd5z-3-God7icNrHenseQEL46nBGPa05wy-xmO=w500-h240-k-no","8",,,"false","es-419",,,"-37.3253105","-59.0957591",,"false","+54 249 450-1954","+542494501954",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJrT8NfnnhkJURm2C2zRucl_k","B7000",,"4",,"5",,,,,,"2025-07-30T15:43:10.343Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","Ruta 226 km 163,5 Colectora Luis Maria Macaya 528 bis","false",,"Carranza Vial SRL","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Carranza%20Vial%20SRL&query_place_id=ChIJrT8NfnnhkJURm2C2zRucl_k",,,
"Liniers 858, B7000 Tandil, Provincia de Buenos Aires, Argentina","Empresa constructora",,,,,,,,,,"Empresa constructora",,,"13336153841722201142","Tandil","false","AR",,"constructoraromero.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/constructoraromero.mmo",,,,"0x95911f9b4c547627:0xb9138942d5d01436",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipNnmnsYRHH0V2RQhHiwmJC_csznP2TEslZ6HhoI=w408-h544-k-no","20","https://www.instagram.com/christianromero.mmo",,"false","es-419",,,"-37.3160817","-59.1160453",,"false","+54 249 450-8300","+542494508300",,,,,,,,,,,,"(0249) 154-508","(0249) 446-3231","352-32-32","768-24-24","944-40-40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJJ3ZUTJsfkZURNhTQ1UKJE7k","B7000",,"34",,"8","8","0","0","0","0","2025-07-30T15:43:11.408Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","Liniers 858","false",,"Christian M. Romero","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Christian%20M.%20Romero&query_place_id=ChIJJ3ZUTJsfkZURNhTQ1UKJE7k","http://www.constructoraromero.com/",,
"Gral. Rodríguez 1260, B7000 Gran Buenos Aires, Provincia de Buenos Aires, Argentina","Polideportivo","Club",,,,,,,,,"Polideportivo",,,"4311018475788064792","Gran Buenos Aires","true","AR",,"webnode.page","clubjorgenewberytandil@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f8662a912a9:0x3bd3d076857e5818",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4norHZ6OK2gEabrd_WsTGZEUTypz4KMFKj7yaWBk1zBDtL2wW0Xpc02uGXY7FTb3sWzC5UEeryEQE38cU_6IzUOLviDRP_LOLJMPf2ZHT7-iMMkOXJSzGGuOdxewwmQh01Q3tQ=w426-h240-k-no","95","https://www.instagram.com/newberytandil/",,"false","es-419",,,"-37.3184021","-59.1414784",,"false","+54 249 454-7985","+542494547985","+54 249 4547 985",,,,,,,,,,,"+54 249 4547 985","2494547985",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJqRKpYoYfkZURGFh-hXbQ0zs","B7000",,"18",,"195",,,,,,"2025-07-30T15:43:14.911Z","https://www.google.com/maps/search/deportivo/@-37.3286205,-59.066342517161935,14z?hl=es-419","deportivo","Provincia de Buenos Aires","Gral. Rodríguez 1260","false",,"Club Social y Deportivo Jorge Newbery","4.2",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Club%20Social%20y%20Deportivo%20Jorge%20Newbery&query_place_id=ChIJqRKpYoYfkZURGFh-hXbQ0zs","https://club-social-y-deportivo-jorge-newbery.webnode.page/sobre-nosotros/",,
"Liniers 1015, B7000 Tandil, Provincia de Buenos Aires, Argentina","Establecimiento de venta de madera",,,,,,,,,,"Establecimiento de venta de madera",,,"9435948860471477669","Tandil","true","AR",,"placacentro.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/placacentromasisachile",,,,"0x95911ff0f05b2957:0x82f3397eab2785a5",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqF4F4HdNV41_t5I3uOxIzd4H2LXheJQlYQw6W7ij2zpTCT04eqksElWx2K-T62vc3GmMl_3L3nQHqydNFLbw2p8im0q-IcWnvG449lLppUDe7BiUuad6ghQUZrZxIo3o6uKlSM=w426-h240-k-no","18","https://www.instagram.com/placacentromasisachile/",,"false","es-419",,,"-37.3142588","-59.11785",,"false","+54 249 444-3824","+542494443824",,,,,,,,,,,,"800801000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJVylb8PAfkZURpYUnq34584I","B7000",,"88",,"45","34","7","3","1","0","2025-07-30T15:43:14.807Z","https://www.google.com/maps/search/construccion/@-37.3286205,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","Liniers 1015","false",,"Placacentro Masisa","4.5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Placacentro%20Masisa&query_place_id=ChIJVylb8PAfkZURpYUnq34584I","http://www.placacentro.com/",,
